tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,directors,writers,actorId,actorName,actorName2
tt0185737,movie,"Uirá, Um Índio em Busca de Deus","Uirá, Um Índio em Busca de Deus",0,1973,\N,90,\N,nm0196924,"nm0196924,nm0722840",nm0196924,Gustavo Dahl,
tt0185961,movie,"Buenas noches, Buenos Aires","Buenas noches, Buenos Aires",0,1964,\N,94,"Comedy,Musical",nm0140459,nm0846019,nm0140459,Hugo del Carril,
tt0185969,movie,La calesita,La calesita,0,1963,\N,100,Drama,nm0140459,"nm0145034,nm0604246,nm0846019",nm0140459,Hugo del Carril,
tt0186083,movie,Fast Fists,Da dao,0,1973,\N,90,"Action,Adventure","nm0911093,nm0788243",nm0788243,nm0911093,Jimmy Wang Yu,
tt0186436,movie,The Girl Watchers,Os Paqueras,0,1969,\N,102,Comedy,nm0267403,"nm0012104,nm0267403,nm0210738",nm0267403,Reginaldo Faria,
tt0186486,movie,Believe It or Not,O Impossível Acontece,0,1969,\N,80,Comedy,"nm0149457,nm0239063,nm0276899","nm0149457,nm0239063,nm0276899,nm0673128",nm0149457,C. Adolpho Chadler,
tt0186529,movie,La sentencia,La sentencia,0,1964,\N,76,Drama,nm0140459,nm0017046,nm0140459,Hugo del Carril,
tt0187186,movie,Jin ying,Jin ying,0,1964,\N,107,"Action,Drama","nm0155265,nm1975806",nm1977422,nm1975806,Juanjuan Chen,
tt0187773,movie,Os carrascos Estão Entre Nós,Os carrascos Estão Entre Nós,0,1968,\N,90,Drama,nm0149457,"nm0149457,nm0570012",nm0149457,C. Adolpho Chadler,
tt0187790,movie,Clodo,Clodo,0,1971,\N,90,\N,nm0163204,"nm0163204,nm1099457,nm1296532",nm0163204,Georges Clair,
tt0188008,movie,"Jerônimo, O Héroi de Sertão","Jerônimo, O Héroi de Sertão",0,1972,\N,90,Adventure,nm0149457,"nm0328572,nm0920656",nm0149457,C. Adolpho Chadler,
tt0188044,movie,Os Machões,Os Machões,0,1972,\N,94,Comedy,nm0267403,"nm0267403,nm0670162",nm0267403,Reginaldo Faria,
tt0188157,movie,"Pra Quem Fica, Tchau","Pra Quem Fica, Tchau",0,1971,\N,90,Comedy,nm0267403,nm0267403,nm0267403,Reginaldo Faria,
tt0188232,movie,The Treasure of Zapata,O Tesouro de Zapata,0,1968,\N,90,Action,nm0149457,"nm0149457,nm0552946",nm0149457,C. Adolpho Chadler,
tt0188272,movie,Vinte passos para a morte,Vinte passos para a morte,0,1970,\N,85,Crime,nm0149457,"nm0149457,nm0552946,nm0554088",nm0149457,C. Adolpho Chadler,
tt0188573,movie,Dossier érotique d'un notaire,Dossier érotique d'un notaire,0,1973,\N,78,Drama,nm0032561,nm0032561,nm0032561,Jean-Marie Pallardy,
tt0188909,movie,Mondo Bizarro,Mondo Bizarro,0,1966,\N,80,"Adventure,Documentary",nm0296532,"nm0187563,nm0296532",nm0296532,Lee Frost,
tt0189634,movie,Happening in Africa,Jungle Erotic,0,1970,\N,90,"Adventure,Drama","nm0815809,nm0691636","nm0222082,nm0691636",nm0691636,Zygmunt Sulistrowski,
tt0190125,movie,The Walls Have Eyes,The Walls Have Eyes,0,1969,\N,55,Thriller,nm0370047,\N,nm0370047,Steve Hawkes,
tt0190508,movie,Kitchen,Kitchen,0,1965,\N,66,Drama,"nm0912238,nm0851681",nm0851681,nm0851681,Ronald Tavel,
tt0190549,movie,Mangue Bangue,Mangue Bangue,0,1971,\N,80,Comedy,nm0206970,nm0206970,nm0206970,Neville de Almeida,
tt0190981,movie,Assalto à Brasileira,Assalto à Brasileira,0,1971,\N,90,Comedy,nm0585919,nm0585919,nm0585919,Flavio Migliaccio,
tt0191024,movie,Os Caras de Pau,Os Caras de Pau,0,1971,\N,85,Comedy,nm0585919,nm0585919,nm0585919,Flavio Migliaccio,
tt0191127,movie,Fearless Fighters,Tou tiao hao han,0,1971,\N,96,"Action,Drama",nm0943139,"nm0115969,nm7575647,nm0516346",nm0943139,Min-Hsiung Wu,
tt0191197,movie,Hermógenes Cayo (Imaginero),Hermógenes Cayo (Imaginero),0,1969,\N,68,Documentary,nm0695900,"nm1359543,nm0695900",nm0695900,Jorge Preloran,
tt0191210,movie,O Jeca e a Freira,O Jeca e a Freira,0,1967,\N,102,"Comedy,Drama",nm0563509,nm0563509,nm0563509,Amacio Mazzaropi,
tt0191314,movie,No Paraíso das Solteironas,No Paraíso das Solteironas,0,1968,\N,95,"Comedy,Drama",nm0563509,"nm0563509,nm0655829",nm0563509,Amacio Mazzaropi,
tt0191319,movie,A Morte Não Marca Tempo,A Morte Não Marca Tempo,0,1973,\N,92,Drama,nm0224906,"nm0224906,nm0612186",nm0224906,Pereira Dias,
tt0191594,movie,Twilight,Crepuscule,0,1969,\N,75,Drama,nm0797625,nm0797625,nm0797625,Norodom Sihanouk,
tt0191604,movie,Um Caipira em Bariloche,Um Caipira em Bariloche,0,1973,\N,100,"Comedy,Drama","nm0952791,nm0563509","nm0116527,nm0563509",nm0563509,Amacio Mazzaropi,
tt0191971,movie,Double Initiation,Double Initiation,1,1970,\N,96,Adult,nm0864818,nm0864818,nm0864818,Carlos Tobalina,
tt0192993,movie,Aç kurtlar,Aç kurtlar,0,1969,\N,85,"Adventure,Drama,Western",nm0351566,nm0351566,nm0351566,Yilmaz Guney,
tt0193232,movie,Hua hua gong zi,Hua hua gong zi,0,1964,\N,\N,Comedy,nm0161140,"nm0161140,nm2242377",nm0161140,Kim Chun,
tt0193493,movie,Seyyit Han: Bride of the Earth,Seyyit Han: Topragin Gelini,0,1968,\N,81,Drama,nm0351566,nm0351566,nm0351566,Yilmaz Guney,
tt0193715,movie,Love at Sea,L'amour à la mer,0,1965,\N,77,Drama,nm0318875,nm0318875,nm0318875,Guy Gilles,
tt0194718,movie,The Magical Ring,The Magical Ring,1,1971,\N,52,"Adult,Fantasy",nm0198790,\N,nm0198790,Gerard Damiano,
tt0194850,movie,That World and Mine,Êsse Mundo é Meu,0,1964,\N,79,Drama,nm0723122,"nm0723122,nm0207158",nm0723122,Sergio Ricardo,
tt0195039,movie,Magic Christmas Tree,Magic Christmas Tree,0,1964,\N,60,"Family,Fantasy",nm0661700,nm0852440,nm0661700,Richard C. Parish,
tt0195063,movie,Meu Pé de Laranja Lima,Meu Pé de Laranja Lima,0,1970,\N,95,"Drama,Family",nm0854093,"nm0154844,nm0854093,nm0890386",nm0854093,Aurelio Teixeira,
tt0196200,movie,Ein Weihnachtsmärchen,Ein Weihnachtsmärchen,0,1973,\N,45,\N,nm0251536,nm0251536,nm0251536,Bernd Eichinger,
tt0196739,movie,Marianne Bouquet,Les désaxées,1,1972,\N,90,"Adult,Drama",nm0501471,nm0501471,nm0501471,Michel Lemoine,
tt0197018,movie,Tetragono,Tetragono,0,1964,\N,75,Drama,"nm0407542,nm0463768,nm0441600,nm0414056,nm0869239","nm0414056,nm0441600,nm0463768,nm0407542,nm0759675,nm2889180,nm0869239",nm0441600,Panos Kateris,
tt0197338,movie,Live Target,Canli hedef,0,1970,\N,88,"Action,Crime,Drama",nm0351566,nm0351566,nm0351566,Yilmaz Guney,
tt0197822,movie,"Lex, the Wonder Dog","Lex, the Wonder Dog",0,1973,\N,92,Family,nm0512734,nm0512734,nm0512734,Sidney Ling,
tt0198533,movie,Der Held kam aus der Küche,Der Held kam aus der Küche,0,1972,\N,\N,\N,nm1572567,nm1572567,nm1572567,Hans Dieter Kirmse,
tt0198799,movie,The Naked Countess,Die nackte Gräfin,0,1971,\N,85,Drama,nm0211134,nm0211134,nm0211134,Kurt Nachmann,
tt0198950,movie,Quell'amore particolare,Quell'amore particolare,0,1970,\N,85,Drama,"nm0758066,nm0553344",nm0553344,nm0758066,Enrico Maria Salerno,
tt0198992,movie,Sad Song of Yellow Skin,Sad Song of Yellow Skin,0,1970,\N,59,Documentary,nm0747808,nm0747808,nm0747808,Michael Rubbo,
tt0199011,movie,Sexreport blutjunger Mädchen,Sexreport blutjunger Mädchen,1,1972,\N,\N,\N,nm0296425,nm0873785,nm0296425,Frits Fronz,
tt0200108,movie,Without Family,"Senza famiglia, nullatenenti cercano affetto",0,1972,\N,100,Comedy,nm0002094,"nm0002094,nm0408488,nm0769249",nm0002094,Vittorio Gassman,
tt0200625,movie,"The Eye Hears, the Ear Sees","The Eye Hears, the Ear Sees",0,1970,\N,58,"Biography,Documentary",nm0587669,nm0587669,nm0587669,Gavin Millar,
tt0200855,movie,Cornerstone,....mehri to ploio,0,1966,\N,89,Drama,nm0198800,"nm0198800,nm2633804,nm1239212",nm0198800,Alexis Damianos,
tt0201049,movie,El salame,El salame,0,1969,\N,85,Comedy,nm0802885,"nm0036864,nm0802885",nm0802885,Fernando Siro,
tt0201616,movie,A Filha de Madame Betina,A Filha de Madame Betina,0,1973,\N,100,Comedy,nm0883465,"nm0721118,nm0883465",nm0883465,Jece Valad?o,
tt0201762,movie,O Matador Profissional,O Matador Profissional,0,1969,\N,90,Crime,nm0883465,"nm0154844,nm0274316,nm0883465",nm0883465,Jece Valad?o,
tt0201812,movie,Obsessão,Obsessão,0,1973,\N,100,Drama,nm0883465,"nm0163210,nm0686259",nm0883465,Jece Valad?o,
tt0201820,movie,The Other Side of Underneath,The Other Side of the Underneath,0,1972,\N,142,Drama,nm0033986,nm0033986,nm0033986,Jane Arden,
tt0201917,movie,As Sete Faces de um Cafajeste,As Sete Faces de um Cafajeste,0,1968,\N,90,Crime,nm0883465,"nm0088620,nm0154844,nm0883465",nm0883465,Jece Valad?o,
tt0201922,movie,Zatoichi in Desperation,Shin Zatôichi monogatari: Oreta tsue,0,1972,\N,95,"Action,Adventure,Drama",nm0441526,"nm0409467,nm0793753",nm0441526,Shintaro Katsu,
tt0202328,movie,Duel at Black Dunes,Hei sha cun da jue dou,0,1969,\N,\N,"Action,Adventure",nm0498300,nm2431477,nm0498300,Su Li,
tt0202426,movie,The Bell,Kane,0,1966,\N,61,Comedy,nm0031850,nm0031850,nm0031850,Yukio Aoshima,
tt0202479,movie,Moonshiner's Woman,Moonshiner's Woman,0,1968,\N,79,"Crime,Drama",nm0205711,nm0205711,nm0205711,Donn Davison,
tt0202773,movie,"5,000 Lies",5.000 psemmata,0,1966,\N,104,Comedy,nm0465352,"nm1029414,nm1425438",nm0465352,Giorgos Konstadinou,
tt0203988,movie,Tobo the Happy Clown,Tobo the Happy Clown,0,1965,\N,70,"Comedy,Family","nm0278272,nm0746753",nm0278272,nm0278272,Edward Finney,
tt0205041,movie,A Bouzouki Different from the Others,Ena bouzouki alloiotiko apo t' alla,0,1970,\N,81,Comedy,nm0354497,nm1163849,nm0354497,Kostas Hatzihristos,
tt0205073,movie,Franz,Franz,0,1972,\N,91,"Drama,Romance",nm0107035,"nm0029274,nm0107035",nm0107035,Jacques Brel,
tt0205457,movie,O thalassolykos!,O thalassolykos!,0,1964,\N,77,Comedy,nm0354497,nm0586130,nm0354497,Kostas Hatzihristos,
tt0205877,movie,Do Not Throw Cushions Into the Ring,Do Not Throw Cushions Into the Ring,0,1970,\N,100,Drama,nm0407307,nm0407307,nm0407307,Steve Ihnat,
tt0206441,movie,The Rain of Sorrow,Yan yu meng meng,0,1965,\N,110,"Drama,Romance","nm0409149,nm0508496","nm1540935,nm1842526",nm0409149,Yin Wang,
tt0206784,movie,The Grapedealer's Daughter,The Grapedealer's Daughter,0,1970,\N,90,\N,nm0349647,nm0349647,nm0349647,Walter Gutman,
tt0206947,movie,The Mongols,Mogholha,0,1973,\N,92,"Adventure,Drama,History",nm0453954,"nm1170241,nm2382720,nm0453954,nm4770357,nm1249093",nm0453954,Parviz Kimiavi,
tt0207145,movie,As Long as You've Got Your Health,Tant qu'on a la santé,0,1966,\N,77,Comedy,nm0959916,"nm0959916,nm0140643",nm0959916,Pierre Etaix,
tt0208008,movie,The Beautiful But Poor Girl,Bo ming hong yan,0,1963,\N,109,Drama,nm0628860,"nm0161140,nm3714553",nm0628860,Wui Ng,
tt0208067,movie,Comment savoir,Comment savoir,0,1966,\N,71,Documentary,nm0433267,"nm0433267,nm0501594,nm0587661,nm0068834",nm0433267,Claude Jutra,
tt0208582,movie,"Xiao jie, xia sheng, shi nai","Xiao jie, xia sheng, shi nai",0,1967,\N,\N,Comedy,"nm0628860,nm1138888","nm1138888,nm0628860",nm1138888,Ying Cheung,
tt0210508,movie,Angelique in Black Leather,Angelique in Black Leather,0,1968,\N,65,Drama,nm0099053,\N,nm0099053,Angelique Bouchet,
tt0210559,movie,C'mon Baby Light My Fire,C'mon Baby Light My Fire,0,1969,\N,79,Drama,nm0132032,nm1628271,nm0132032,Lou Campa,
tt0211210,movie,Bad Girls for the Boys,Bad Girls for the Boys,0,1966,\N,70,Comedy,nm0568881,"nm0568881,nm7083548",nm0568881,William F. McGaha,
tt0211448,movie,Jin ye zi,Jin ye zi,0,1970,\N,\N,\N,nm0945805,nm2978382,nm0945805,Chun Yen,
tt0211468,movie,Kook's Tour,Kook's Tour,0,1970,\N,53,"Comedy,Family",nm0560816,nm0560816,nm0560816,Norman Maurer,
tt0211512,movie,Meng Li Jun,Meng Li Jun,0,1963,\N,\N,Drama,"nm0387354,nm0945805",\N,nm0945805,Chun Yen,
tt0211582,movie,Qi qi gan si dui,Qi qi gan si dui,0,1965,\N,\N,"Adventure,War",nm0945805,nm0155568,nm0945805,Chun Yen,
tt0211627,movie,The Blue Bird,Sinyaya ptitsa,0,1970,\N,50,"Animation,Family",nm0515106,"nm0515106,nm0535508",nm0515106,Vasiliy Livanov,
tt0211754,movie,Yan xi jiao,Yan xi jiao,0,1963,\N,113,"Drama,Musical",nm0945805,"nm7071610,nm2880919",nm0945805,Chun Yen,
tt0211759,movie,Yu mian xia,Yu mian xia,0,1971,\N,105,Adventure,nm0945805,nm0398985,nm0945805,Chun Yen,
tt0211957,movie,Blue Money,Blue Money,0,1972,\N,93,Drama,nm0665807,"nm0096396,nm0665807",nm0665807,Alain Patrick,
tt0213082,movie,Mera Desh Mera Dharam,Mera Desh Mera Dharam,0,1973,\N,120,Drama,nm0802107,\N,nm0802107,Dara Singh Randhawa,
tt0213108,movie,Nanak Dukhiya Sub Sansar,Nanak Dukhiya Sub Sansar,0,1970,\N,135,"Action,Drama",nm0802107,"nm0223525,nm0802107,nm2188073",nm0802107,Dara Singh Randhawa,
tt0214711,movie,General Massacre,General Massacre,0,1973,\N,90,"Drama,War",nm0421933,"nm0421933,nm0943494",nm0421933,Burr Jerger,
tt0215094,movie,Le quai du désir,Le quai du désir,0,1969,\N,87,Drama,nm0127635,"nm0284884,nm0291955,nm0127635",nm0127635,Jean Maley,
tt0215144,movie,Sansar,Sansar,0,1971,\N,\N,\N,"nm0315890,nm0315909",nm3383825,nm0315890,Gaura Ghosh,
tt0215859,movie,Hulchul,Hulchul,0,1971,\N,149,"Adventure,Comedy,Crime",nm0707705,"nm0667948,nm0707705,nm0729815",nm0707705,O.P. Ralhan,
tt0216643,movie,Crush Proof,Crush Proof,0,1972,\N,94,Drama,nm0210283,nm0210283,nm0210283,Francois De Menil,
tt0216695,movie,Devil in the Flesh,Devil in the Flesh,1,1972,\N,\N,Adult,nm0355617,nm0355617,nm0355617,Gorton Hall,
tt0217152,movie,How Short Is the Time for Love,Wie kurz ist die Zeit zu lieben,0,1970,\N,90,"Crime,Drama","nm0131842,nm0501471","nm0205844,nm0501471",nm0131842,Pier A. Caminnecci,
tt0217405,movie,Duffer,Duffer,0,1972,\N,75,Drama,"nm0221599,nm0241411",nm0241411,nm0241411,William Dumaresq,
tt0217465,movie,Empty and Throwaway,Ex und hopp,0,1972,\N,60,\N,"nm0483234,nm0957528","nm0483234,nm0957528",nm0483234,Lothar Lambert,
tt0217895,movie,Marked Eyes,Les yeux cernés,0,1964,\N,100,"Crime,Drama,Mystery",nm0396136,"nm0220850,nm0396136,nm0845966,nm0845969",nm0396136,Robert Hossein,
tt0218192,movie,The Experiment,The Experiment,1,1973,\N,118,Adult,nm0355617,nm0355617,nm0355617,Gorton Hall,
tt0218256,movie,Flesh of My Flesh,Flesh of My Flesh,0,1969,\N,70,"Drama,Romance","nm0534318,nm0446059",nm0446059,nm0446059,Bob Kelljan,
tt0218541,movie,Rama,Rama,0,1969,\N,\N,\N,nm0128964,nm0128964,nm0128964,Sugar Cain,
tt0218601,movie,Sexual Encounter Group,Sexual Encounter Group,1,1970,\N,81,"Adult,Documentary",nm0211108,\N,nm0211108,Alex de Renzy,
tt0219088,movie,I Am Curious Gay,I Am Curious Gay,0,1970,\N,90,Drama,nm0284796,nm0746970,nm0284796,Dick Fontaine,
tt0219785,movie,The History of Pornography,The History of Pornography,1,1970,\N,63,"Adult,Documentary,History",nm0157778,nm0157778,nm0157778,Bob Chinn,
tt0220031,movie,A Touch of Longing: His Fight,Ein Schuß Sehnsucht - Sein Kampf,0,1973,\N,85,\N,nm0483234,\N,nm0483234,Lothar Lambert,
tt0220390,movie,Talking with Germans,Deutschland - Terminus Ost,0,1964,\N,88,Documentary,nm0125548,nm0125548,nm0125548,Frans Buyens,
tt0220538,movie,The Runaways,The Runaways,0,1965,\N,159,Drama,"nm0678014,nm0858409","nm0704804,nm0678014",nm0678014,Peter Savage,
tt0222115,movie,The King,The King,1,1968,\N,60,"Drama,Romance",nm0063851,\N,nm0063851,Jack Bravman,
tt0222130,movie,Kruiswegstraat 6,Kruiswegstraat 6,0,1973,\N,94,Thriller,nm0202035,"nm0202035,nm1672270",nm0202035,Jean Daskalides,
tt0223779,movie,N-Zone,N-Zone,0,1970,\N,45,\N,nm0513750,"nm0513750,nm0954757",nm0513750,Arthur Lipsett,
tt0225001,movie,'t geheim dokument,'t geheim dokument,0,1963,\N,60,"Documentary,Family",nm0854294,nm0854294,nm0854294,Wim Telders,
tt0225549,movie,Dospeláci muzou vsechno,Dospeláci muzou vsechno,0,1970,\N,83,"Comedy,Family,Sci-Fi",nm0194165,"nm0194165,nm0643780,nm0799428",nm0194165,Radim Cvrcek,
tt0226836,movie,The Innerview,The Innerview,0,1973,\N,90,\N,nm0000937,nm0000937,nm0000937,Richard Beymer,
tt0228379,movie,Helen Keller and Her Teacher,Helen Keller and Her Teacher,0,1970,\N,\N,Drama,nm0444607,nm0761979,nm0444607,Noah Keen,
tt0228703,movie,Paul Bowles in Morocco,Paul Bowles in Morocco,0,1970,\N,57,Documentary,nm0174689,\N,nm0174689,Gary Conklin,
tt0229096,movie,Ô ou l'invisible enfant,Ô ou l'invisible enfant,0,1972,\N,67,\N,nm0241005,nm0241005,nm0241005,Raoul Duguay,
tt0230608,movie,The Old Days,Ton palio ekeino ton kairo,0,1964,\N,79,Documentary,nm0757157,nm0757157,nm0757157,Alekos Sakellarios,
tt0230807,movie,The Speed Lovers,The Speed Lovers,0,1968,\N,102,"Action,Drama,Sport",nm0568881,"nm0568881,nm0875725",nm0568881,William F. McGaha,
tt0231546,movie,Erotiki symfonia,Erotiki symfonia,0,1972,\N,109,"Drama,Romance",nm0443541,nm0439206,nm0443541,Kostas Kazakos,
tt0231561,movie,Faisla,Faisla,0,1965,\N,109,"Action,Crime,Drama",nm0457255,\N,nm0457255,Jugal Kishore,
tt0231827,movie,Johar-Mehmood in Goa,Johar-Mehmood in Goa,0,1965,\N,145,"Action,Adventure,Comedy",nm0424102,\N,nm0424102,I.S. Johar,
tt0231828,movie,Johar in Kashmir,Johar in Kashmir,0,1966,\N,122,"Action,Drama,Thriller",nm0424102,nm0424102,nm0424102,I.S. Johar,
tt0231830,movie,Jai Bangladesh,Jai Bangladesh,0,1971,\N,\N,Comedy,nm0424102,\N,nm0424102,I.S. Johar,
tt0232417,movie,The Trap,Le piège,0,1973,\N,90,Drama,nm0032561,\N,nm0032561,Jean-Marie Pallardy,
tt0232644,movie,Simla Road,Simla Road,0,1969,\N,\N,"Action,Crime,Mystery",nm0457255,\N,nm0457255,Jugal Kishore,
tt0233158,movie,Addadari,Addadari,0,1968,\N,138,\N,nm0471468,nm0471468,nm0471468,Hunsur Krishnamurthy,
tt0233603,movie,Door Gagan Ki Chhaon Men,Door Gagan Ki Chhaon Men,0,1964,\N,153,"Drama,Musical",nm0474822,nm0474822,nm0474822,Kishore Kumar,
tt0233604,movie,Door Ka Raahi,Door Ka Raahi,0,1971,\N,138,Drama,nm0474822,nm0474822,nm0474822,Kishore Kumar,
tt0233648,movie,Endu Ninnavane,Endu Ninnavane,0,1966,\N,\N,\N,nm0474819,\N,nm0474819,Kalyana Kumar,
tt0233898,movie,Hum Do Daaku,Hum Do Daaku,0,1967,\N,\N,Comedy,nm0474822,\N,nm0474822,Kishore Kumar,
tt0234005,movie,Kallu Sakkare,Kallu Sakkare,0,1967,\N,\N,\N,nm0474819,\N,nm0474819,Kalyana Kumar,
tt0234144,movie,Love in Bangalore,Love in Bangalore,0,1966,\N,\N,\N,nm0474819,\N,nm0474819,Kalyana Kumar,
tt0234510,movie,Pravasi Mandira,Pravasi Mandira,0,1968,\N,\N,\N,nm0474819,\N,nm0474819,Kalyana Kumar,
tt0234542,movie,Purab Aur Pachhim,Purab Aur Pachhim,0,1970,\N,142,"Drama,Romance",nm0006370,"nm1040163,nm0006370",nm0006370,Manoj Kumar,
tt0234543,movie,O Puritano da Rua Augusta,O Puritano da Rua Augusta,0,1965,\N,102,Comedy,nm0563509,"nm0053729,nm0563509",nm0563509,Amacio Mazzaropi,
tt0234724,movie,Shor,Shor,0,1972,\N,170,Drama,nm0006370,nm0006370,nm0006370,Manoj Kumar,
tt0235165,movie,El afuerino,El afuerino,0,1971,\N,100,Western,nm0959368,nm0959368,nm0959368,Alejo Alvarez,
tt0235745,movie,Saathi,Saathi,0,1972,\N,\N,\N,nm0534867,nm10595493,nm0534867,Madhu,
tt0235766,movie,Sindhoora Cheppu,Sindhoora Cheppu,0,1971,\N,150,\N,nm0534867,nm0444243,nm0534867,Madhu,
tt0236124,movie,Country Blue,Country Blue,0,1973,\N,98,"Adventure,Crime,Drama",nm0175662,"nm0175662,nm0003622",nm0175662,Jack Conrad,
tt0237825,movie,Thimios in the Land of Striptease,O Thymios sti hora tou strip-tease,0,1963,\N,76,"Comedy,Music",nm0354497,nm0354497,nm0354497,Kostas Hatzihristos,
tt0237829,movie,Burnt Land,Tierra quemada,0,1968,\N,105,"Drama,Western",nm0959368,nm0959368,nm0959368,Alejo Alvarez,
tt0238651,movie,Take My Head,Take My Head,0,1970,\N,65,Drama,"nm0272104,nm0011897",nm0272104,nm0272104,Michael Findlay,
tt0241754,movie,Nasib Si Labu Labi,Nasib Si Labu Labi,0,1963,\N,\N,Comedy,nm0708422,nm6639278,nm0708422,P. Ramlee,
tt0242092,movie,Um Edifício Chamado 200,Um Edifício Chamado 200,0,1973,\N,100,Comedy,nm0408261,"nm0003323,nm0602425,nm0690624,nm0690629,nm0719190",nm0408261,Carlos Imperial,
tt0242456,movie,La fiebre del deseo,La fiebre del deseo,0,1966,\N,80,Drama,nm0592978,nm0592978,nm0592978,Jorge Mistral,
tt0242743,movie,The Only Way Home,The Only Way Home,0,1972,\N,86,Drama,nm0819525,nm0642834,nm0819525,G.D. Spradlin,
tt0242779,movie,La piel desnuda,La piel desnuda,0,1966,\N,100,Drama,nm0592978,nm0592978,nm0592978,Jorge Mistral,
tt0243400,movie,Make a Face,Make a Face,0,1971,\N,90,Drama,"nm0818323,nm0851385","nm0174958,nm0818323,nm0851385",nm0818323,Karen Sperling,
tt0243538,movie,Samay Bada Balwan,Samay Bada Balwan,0,1969,\N,\N,Drama,nm0595271,\N,nm0595271,Sohrab Modi,
tt0244203,movie,Sex by Advertisement,Sex by Advertisement,1,1968,\N,82,\N,nm0715485,nm0715485,nm0715485,Joel M. Reed,
tt0244438,movie,Brandy in the Wilderness,Brandy in the Wilderness,0,1969,\N,87,Drama,nm0443397,"nm0294155,nm0443397",nm0443397,Stanton Kaye,
tt0245129,movie,Geetha,Geetha,0,1973,\N,\N,\N,nm0619053,\N,nm0619053,Shankar Nag,
tt0246048,movie,Wan e yin wei shou,Wan e yin wei shou,0,1963,\N,\N,"Drama,Musical",nm2115862,nm2115862,nm2115862,Shizeng Xinma,
tt0246189,movie,Ramadasu,Ramadasu,0,1964,\N,128,"Drama,Musical",nm0619101,nm0619101,nm0619101,Chittor V. Nagaiah,
tt0246819,movie,Nurse,Nurse,0,1969,\N,\N,\N,nm0619779,nm0437077,nm0619779,Thikkurisi Sukumaran Nair,
tt0246838,movie,Palunku Pathram,Palunku Pathram,0,1970,\N,\N,\N,nm0619779,"nm0329716,nm13108277,nm0619779",nm0619779,Thikkurisi Sukumaran Nair,
tt0246861,movie,Poojapushpam,Poojapushpam,0,1969,\N,\N,\N,nm0619779,"nm0329716,nm0619779",nm0619779,Thikkurisi Sukumaran Nair,
tt0246912,movie,Saraswathi,Saraswathi,0,1970,\N,\N,\N,nm0619779,"nm0619779,nm0007173",nm0619779,Thikkurisi Sukumaran Nair,
tt0247313,movie,In the Family,Em Família,0,1971,\N,90,Drama,nm0692504,"nm0347777,nm0495259,nm0495269,nm0692504,nm0895723",nm0692504,Paulo Porto,
tt0249010,movie,Mike and the Mermaid,Mike and the Mermaid,0,1964,\N,70,"Comedy,Fantasy",nm0070807,"nm0070807,nm0437895",nm0070807,Richard Benedict,
tt0249199,movie,Tristan and Isolde,Tristan et Iseult,0,1972,\N,60,Drama,nm0481415,nm0481415,nm0481415,Yvan Lagrange,
tt0249471,movie,"Dios te salve, psiquiatra","Dios te salve, psiquiatra",0,1966,\N,\N,\N,nm0959345,nm7637529,nm0959345,Guillermo Alvarez Guedes,
tt0249716,movie,The Life and Times of Chester-Angus Ramsgood,The Life and Times of Chester-Angus Ramsgood,0,1971,\N,61,\N,nm0192781,nm0192781,nm0192781,David Curnick,
tt0249720,movie,The Light from the Second Story Window,The Light from the Second Story Window,1,1973,\N,130,Adult,"nm0020434,nm4576958",nm0020434,nm0020434,David Allen,
tt0249733,movie,Lisa's Folly,Lisa's Folly,0,1970,\N,73,Crime,nm0017550,\N,nm0017550,John Alderman,
tt0250239,movie,Baiko Maheri Jaate,Baiko Maheri Jaate,0,1963,\N,\N,\N,nm0660938,\N,nm0660938,Raja Paranjpe,
tt0250395,movie,Gandondu Hennaru,Gandondu Hennaru,0,1969,\N,\N,\N,nm0659849,"nm0412676,nm13300228",nm0659849,B. Ramakrishnaiah Panthulu,
tt0250413,movie,Haa Mazha Marg Eklaa,Haa Mazha Marg Eklaa,0,1963,\N,\N,\N,nm0660938,nm0435673,nm0660938,Raja Paranjpe,
tt0250602,movie,Murudan Muthu,Murudan Muthu,0,1964,\N,\N,\N,nm0659849,nm1876198,nm0659849,B. Ramakrishnaiah Panthulu,
tt0250745,movie,Sri Krishna Deva Raya,Sri Krishna Deva Raya,0,1970,\N,216,"Drama,History",nm0659849,"nm1030281,nm0659849,nm3406494",nm0659849,B. Ramakrishnaiah Panthulu,
tt0251298,movie,No Man's Land,No Man's Land,0,1964,\N,72,"Drama,War","nm0367706,nm0102124",nm0367706,nm0367706,Russ Harvey,
tt0251300,movie,No More Excuses,No More Excuses,0,1968,\N,62,Comedy,nm0002049,nm0002049,nm0002049,Robert Downey Sr.,
tt0251721,movie,Guitarist,Guitarist,0,1973,\N,\N,\N,nm0214964,nm0214964,nm0214964,Jamil Dehlavi,
tt0252205,movie,Aftes ton esteilan sto thanato,Aftes ton esteilan sto thanato,0,1970,\N,90,Drama,nm0443578,nm0443578,nm0443578,Lakis Kazan,
tt0252318,movie,Chhoti Chhoti Baatein,Chhoti Chhoti Baatein,0,1965,\N,\N,Drama,nm0609359,nm0609359,nm0609359,Motilal,
tt0252368,movie,Déclic et des claques,Déclic et des claques,0,1965,\N,84,\N,nm0163227,"nm0163227,nm0618864",nm0163227,Philippe Clair,
